42.834000	42.834000	B
43.404000	43.404000	B
43.443000	43.443000	B
43.984000	43.984000	B
44.565000	44.565000	B
44.585000	44.585000	B
45.145000	45.145000	B
45.730000	45.730000	B
45.764000	45.764000	B
46.308000	46.308000	B
46.888000	46.888000	B
46.921000	46.921000	B
47.470000	47.470000	B
47.485000	47.485000	B
48.046000	48.046000	B
48.618000	48.618000	B
49.200000	49.200000	B
49.239000	49.239000	B
49.787000	49.787000	B
50.367000	50.367000	B
50.941000	50.941000	B
51.521000	51.521000	B
52.121000	52.121000	B
52.681000	52.681000	B
53.261000	53.261000	B
53.843000	53.843000	B
54.422000	54.422000	B
55.003000	55.003000	B
55.576000	55.576000	B
56.158000	56.158000	B
56.738000	56.738000	B
57.314000	57.314000	B
57.890000	57.890000	B
57.943000	57.943000	B
58.479000	58.479000	B
59.056000	59.056000	B
59.630000	59.630000	B
60.210000	60.210000	B
60.793000	60.793000	B
61.376000	61.376000	B
61.387000	61.387000	B
61.943000	61.943000	B
62.525000	62.525000	B
63.113000	63.113000	B
63.143000	63.143000	B
63.689000	63.689000	B
64.262000	64.262000	B
64.303000	64.303000	B
64.846000	64.846000	B
65.431000	65.431000	B
66.024000	66.024000	B
66.585000	66.585000	B
67.167000	67.167000	B
67.200000	67.200000	B
67.749000	67.749000	B
68.328000	68.328000	B
68.900000	68.900000	B
68.940000	68.940000	B
69.475000	69.475000	B
70.064000	70.064000	B
70.094000	70.094000	B
70.644000	70.644000	B
71.220000	71.220000	B
71.794000	71.794000	B
72.383000	72.383000	B
72.957000	72.957000	B
73.544000	73.544000	B
74.111000	74.111000	B
74.696000	74.696000	B
75.282000	75.282000	B
75.291000	75.291000	B
75.855000	75.855000	B
75.888000	75.888000	B
76.433000	76.433000	B
77.019000	77.019000	B
77.050000	77.050000	B
77.592000	77.592000	B
78.177000	78.177000	B
78.752000	78.752000	B
79.331000	79.331000	B
79.914000	79.914000	B
80.502000	80.502000	B
81.064000	81.064000	B
81.648000	81.648000	B
82.233000	82.233000	B
83.382000	83.382000	B
83.960000	83.960000	B
84.000000	84.000000	B
84.553000	84.553000	B
84.565000	84.565000	B
85.124000	85.124000	B
85.156000	85.156000	B
85.706000	85.706000	B
85.742000	85.742000	B
86.282000	86.282000	B
86.322000	86.322000	B
86.868000	86.868000	B
88.014000	88.014000	B
88.057000	88.057000	B
88.603000	88.603000	B
89.183000	89.183000	B
89.216000	89.216000	B
89.759000	89.759000	B
90.341000	90.341000	B
90.376000	90.376000	B
90.923000	90.923000	B
90.954000	90.954000	B
91.502000	91.502000	B
92.082000	92.082000	B
92.651000	92.651000	B
93.238000	93.238000	B
93.821000	93.821000	B
93.833000	93.833000	B
93.851000	93.851000	B
94.394000	94.394000	B
94.977000	94.977000	B
95.558000	95.558000	B
96.139000	96.139000	B
96.713000	96.713000	B
97.286000	97.286000	B
97.322000	97.322000	B
97.883000	97.883000	B
99.045000	99.045000	B
99.051000	99.051000	B
99.630000	99.630000	B
100.197000	100.197000	B
100.780000	100.780000	B
101.366000	101.366000	B
102.523000	102.523000	B
102.528000	102.528000	B
103.680000	103.680000	B
104.840000	104.840000	B
105.414000	105.414000	B
105.995000	105.995000	B
106.566000	106.566000	B
107.147000	107.147000	B
107.733000	107.733000	B
107.744000	107.744000	B
108.307000	108.307000	B
108.886000	108.886000	B
109.469000	109.469000	B
110.045000	110.045000	B
110.628000	110.628000	B
111.196000	111.196000	B
111.782000	111.782000	B
111.817000	111.817000	B
112.366000	112.366000	B
112.379000	112.379000	B
112.944000	112.944000	B
112.952000	112.952000	B
113.517000	113.517000	B
113.554000	113.554000	B
114.104000	114.104000	B
114.678000	114.678000	B
115.263000	115.263000	B
115.837000	115.837000	B
116.417000	116.417000	B
117.000000	117.000000	B
117.013000	117.013000	B
117.576000	117.576000	B
118.157000	118.157000	B
118.740000	118.740000	B
118.772000	118.772000	B
119.310000	119.310000	B
119.901000	119.901000	B
120.467000	120.467000	B
121.051000	121.051000	B
121.084000	121.084000	B
121.639000	121.639000	B
121.649000	121.649000	B
122.201000	122.201000	B
122.790000	122.790000	B
123.365000	123.365000	B
123.406000	123.406000	B
123.948000	123.948000	B
124.533000	124.533000	B
125.103000	125.103000	B
125.687000	125.687000	B
126.272000	126.272000	B
126.283000	126.283000	B
126.847000	126.847000	B
127.419000	127.419000	B
127.458000	127.458000	B
128.007000	128.007000	B
128.588000	128.588000	B
129.167000	129.167000	B
129.741000	129.741000	B
130.325000	130.325000	B
130.896000	130.896000	B
130.917000	130.917000	B
131.481000	131.481000	B
132.062000	132.062000	B
132.642000	132.642000	B
133.223000	133.223000	B
133.800000	133.800000	B
134.373000	134.373000	B
134.955000	134.955000	B
135.541000	135.541000	B
135.552000	135.552000	B
136.111000	136.111000	B
136.150000	136.150000	B
136.695000	136.695000	B
137.276000	137.276000	B
137.315000	137.315000	B
137.853000	137.853000	B
138.428000	138.428000	B
139.005000	139.005000	B
139.042000	139.042000	B
139.592000	139.592000	B
140.188000	140.188000	B
140.749000	140.749000	B
141.330000	141.330000	B
141.912000	141.912000	B
141.945000	141.945000	B
142.487000	142.487000	B
143.070000	143.070000	B
143.639000	143.639000	B
144.225000	144.225000	B
144.258000	144.258000	B
144.806000	144.806000	B
145.383000	145.383000	B
145.959000	145.959000	B
146.549000	146.549000	B
147.123000	147.123000	B
147.706000	147.706000	B
148.279000	148.279000	B
148.859000	148.859000	B
149.441000	149.441000	B
149.455000	149.455000	B
150.011000	150.011000	B
150.053000	150.053000	B
150.593000	150.593000	B
151.181000	151.181000	B
151.754000	151.754000	B
152.907000	152.907000	B
153.495000	153.495000	B
154.078000	154.078000	B
154.652000	154.652000	B
154.685000	154.685000	B
155.229000	155.229000	B
155.271000	155.271000	B
155.810000	155.810000	B
156.396000	156.396000	B
156.977000	156.977000	B
156.994000	156.994000	B
157.008000	157.008000	B
157.541000	157.541000	B
158.130000	158.130000	B
158.727000	158.727000	B
159.290000	159.290000	B
159.867000	159.867000	B
160.452000	160.452000	B
161.023000	161.023000	B
161.611000	161.611000	B
162.180000	162.180000	B
162.765000	162.765000	B
163.351000	163.351000	B
163.362000	163.362000	B
163.924000	163.924000	B
164.504000	164.504000	B
164.537000	164.537000	B
165.078000	165.078000	B
165.658000	165.658000	B
166.248000	166.248000	B
166.819000	166.819000	B
167.397000	167.397000	B
167.982000	167.982000	B
167.994000	167.994000	B
168.549000	168.549000	B
168.588000	168.588000	B
169.138000	169.138000	B
169.712000	169.712000	B
169.764000	169.764000	B
170.299000	170.299000	B
170.872000	170.872000	B
171.453000	171.453000	B
172.032000	172.032000	B
172.631000	172.631000	B
173.192000	173.192000	B
173.772000	173.772000	B
174.355000	174.355000	B
174.933000	174.933000	B
175.513000	175.513000	B
176.087000	176.087000	B
176.671000	176.671000	B
176.681000	176.681000	B
177.251000	177.251000	B
177.263000	177.263000	B
177.821000	177.821000	B
178.408000	178.408000	B
178.986000	178.986000	B
179.568000	179.568000	B
180.145000	180.145000	B
180.724000	180.724000	B
181.303000	181.303000	B
181.902000	181.902000	B
182.460000	182.460000	B
183.041000	183.041000	B
183.076000	183.076000	B
183.625000	183.625000	B
184.203000	184.203000	B
184.785000	184.785000	B
185.352000	185.352000	B
185.937000	185.937000	B
186.520000	186.520000	B
186.533000	186.533000	B
187.098000	187.098000	B
187.667000	187.667000	B
188.259000	188.259000	B
188.837000	188.837000	B
189.418000	189.418000	B
189.992000	189.992000	B
190.573000	190.573000	B
190.608000	190.608000	B
191.168000	191.168000	B
192.309000	192.309000	B
192.893000	192.893000	B
193.472000	193.472000	B
194.053000	194.053000	B
194.626000	194.626000	B
195.206000	195.206000	B
195.804000	195.804000	B
196.368000	196.368000	B
196.945000	196.945000	B
196.979000	196.979000	B
197.527000	197.527000	B
198.108000	198.108000	B
198.687000	198.687000	B
199.255000	199.255000	B
199.845000	199.845000	B
200.424000	200.424000	B
200.437000	200.437000	B
200.997000	200.997000	B
201.031000	201.031000	B
201.581000	201.581000	B
202.162000	202.162000	B
202.741000	202.741000	B
203.320000	203.320000	B
203.894000	203.894000	B
203.928000	203.928000	B
204.487000	204.487000	B
204.504000	204.504000	B
205.074000	205.074000	B
205.638000	205.638000	B
206.214000	206.214000	B
206.798000	206.798000	B
207.374000	207.374000	B
208.527000	208.527000	B
209.112000	209.112000	B
210.270000	210.270000	B
210.847000	210.847000	B
211.433000	211.433000	B
211.440000	211.440000	B
212.008000	212.008000	B
212.592000	212.592000	B
213.151000	213.151000	B
213.191000	213.191000	B
213.742000	213.742000	B
214.339000	214.339000	B
214.904000	214.904000	B
214.913000	214.913000	B
215.481000	215.481000	B
216.077000	216.077000	B
216.644000	216.644000	B
217.796000	217.796000	B
218.973000	218.973000	B
219.536000	219.536000	B
220.114000	220.114000	B
220.697000	220.697000	B
221.271000	221.271000	B
221.857000	221.857000	B
222.428000	222.428000	B
222.461000	222.461000	B
222.473000	222.473000	B
223.011000	223.011000	B
223.039000	223.039000	B
223.592000	223.592000	B
223.606000	223.606000	B
224.181000	224.181000	B
224.200000	224.200000	B
224.745000	224.745000	B
225.330000	225.330000	B
225.360000	225.360000	B
225.910000	225.910000	B
227.062000	227.062000	B
227.644000	227.644000	B
228.223000	228.223000	B
229.376000	229.376000	B
229.417000	229.417000	B
229.964000	229.964000	B
230.010000	230.010000	B
230.543000	230.543000	B
231.697000	231.697000	B
232.276000	232.276000	B
232.851000	232.851000	B
233.434000	233.434000	B
234.014000	234.014000	B
234.601000	234.601000	B
235.172000	235.172000	B
