183.495290	183.495290	B
183.983311	183.983311	Life
184.070290	184.070290	B
184.655290	184.655290	B
185.222290	185.222290	B
185.808290	185.808290	B
186.390290	186.390290	B
186.967290	186.967290	B
187.538290	187.538290	B
188.129290	188.129290	B
188.705290	188.705290	B
189.289290	189.289290	B
189.863290	189.863290	B
190.444290	190.444290	B
191.026290	191.026290	B
191.193107	191.193107	Crash
191.576236	191.576236	B
192.177290	192.177290	B
192.764290	192.764290	B
193.339290	193.339290	B
193.920290	193.920290	B
194.497290	194.497290	B
194.710930	194.710930	String
195.076290	195.076290	B
195.500408	195.500408	Life
195.661290	195.661290	B
196.238290	196.238290	B
196.816290	196.816290	B
197.398290	197.398290	B
197.979290	197.979290	B
198.193923	198.193923	Somebody
198.557290	198.557290	B
199.125290	199.125290	B
199.714290	199.714290	B
199.842540	199.842540	Bass
200.293290	200.293290	B
200.504308	200.504308	Crash
200.863290	200.863290	B
201.398277	201.398277	Backing stayin alive
201.452290	201.452290	B
202.033290	202.033290	B
202.608290	202.608290	B
203.191290	203.191290	B
203.762290	203.762290	B
204.349290	204.349290	B
204.943290	204.943290	B
205.508290	205.508290	B
206.085290	206.085290	B
206.669290	206.669290	B
207.239290	207.239290	B
207.828290	207.828290	B
208.395290	208.395290	B
208.981290	208.981290	B
209.339501	209.339501	Life
209.564290	209.564290	B
210.139290	210.139290	B
210.716290	210.716290	B
211.302290	211.302290	B
211.464127	211.464127	Somebody
211.876290	211.876290	B
212.461290	212.461290	B
213.020290	213.020290	B
213.613290	213.613290	B
213.658413	213.658413	Hit
214.198290	214.198290	B
214.250522	214.250522	Hit
214.774290	214.774290	B
214.831020	214.831020	Hit
214.842630	214.842630	Somebody
215.353290	215.353290	B
215.938290	215.938290	B
216.154558	216.154558	Bass
216.515290	216.515290	B
216.642177	216.642177	Crash
217.071746	217.071746	B
217.667290	217.667290	B
218.249290	218.249290	B
218.831290	218.831290	B
219.407290	219.407290	B
219.983290	219.983290	B
220.568290	220.568290	B
220.949478	220.949478	Life
221.141290	221.141290	B
221.727290	221.727290	B
222.298290	222.298290	B
222.881290	222.881290	B
